label,x,y
BIOCARTA_MELANOCYTE_PATHWAY,-5.197978913996129,-1.9659628604980472
BIOCARTA_MET_PATHWAY,19.310707724214353,2.9005644189417485
BIOCARTA_MHC_PATHWAY,9.518144858899214,19.639229658616525
BIOCARTA_MITOCHONDRIA_PATHWAY,11.694673465717582,-3.1616444425075896
BIOCARTA_MITR_PATHWAY,-6.433909835941673,2.2384226721768217
BIOCARTA_MONOCYTE_PATHWAY,4.216829512148626,-10.171451907537916
BIOCARTA_MPR_PATHWAY,5.800200165353666,2.4377764010815532
BIOCARTA_MRP_PATHWAY,9.57044645821819,10.976974133105216
BIOCARTA_MSP_PATHWAY,6.5054139044153105,-10.537002689745078
BIOCARTA_MTA3_PATHWAY,19.906979564636018,6.758365576323012
BIOCARTA_MTOR_PATHWAY,17.09695419667704,3.04440699845056
BIOCARTA_MYOSIN_PATHWAY,10.099242223289416,-5.877375640446819
BIOCARTA_NDKDYNAMIN_PATHWAY,16.871436777345973,2.7360128835896793
BIOCARTA_NEUTROPHIL_PATHWAY,5.198798424085965,-10.342604038747702
BIOCARTA_NFAT_PATHWAY,3.0301037147404757,-2.7066412155157997
BIOCARTA_NFKB_PATHWAY,18.131894045807847,3.8182072467209984
BIOCARTA_NGF_PATHWAY,18.428584310324457,0.2688257641591312
BIOCARTA_NKCELLS_PATHWAY,11.78762323596038,-9.511880517567263
BIOCARTA_NKT_PATHWAY,-2.630409567927616,3.607830023932367
BIOCARTA_NO1_PATHWAY,5.452467563138978,-6.511033347004888
BIOCARTA_NO2IL12_PATHWAY,-2.3702468957174885,3.3616131118344623
BIOCARTA_NOS1_PATHWAY,-0.7906188643890695,-3.6699482968496917
BIOCARTA_NOTCH_PATHWAY,18.2431059922202,-1.4938149954307163
BIOCARTA_NPC_PATHWAY,20.309979623641485,14.906360093522586
BIOCARTA_NPP1_PATHWAY,1.643737082665361,-9.032097008544408
BIOCARTA_NTHI_PATHWAY,19.621521741396904,3.192038571430706
BIOCARTA_NUCLEARRS_PATHWAY,6.9051929784429396,9.651479902392435
BIOCARTA_P27_PATHWAY,13.791592455969482,11.635208350971434
BIOCARTA_P35ALZHEIMERS_PATHWAY,18.738534210982415,14.40548703026983
BIOCARTA_P38MAPK_PATHWAY,15.744496464061513,0.03371046322507701
BIOCARTA_P53HYPOXIA_PATHWAY,21.694206719394867,8.857384828288033
BIOCARTA_P53_PATHWAY,17.974616502815827,7.257480746150165
BIOCARTA_PAR1_PATHWAY,9.059110507319883,-6.566614287754908
BIOCARTA_PARKIN_PATHWAY,3.301628866904325,-2.565053226349195
BIOCARTA_PCAF_PATHWAY,21.391900135936606,8.477981599216687
BIOCARTA_PDGF_PATHWAY,19.741004933995967,1.2645036064661561
BIOCARTA_PDZS_PATHWAY,-6.36964293873585,-1.3375976272572911
BIOCARTA_PELP1_PATHWAY,18.12129150821491,2.1999942282529754
BIOCARTA_PEPI_PATHWAY,5.777422610502003,-8.721801305549356
BIOCARTA_PGC1A_PATHWAY,11.893659827225902,2.7125907936670246
BIOCARTA_PITX2_PATHWAY,4.754795602441362,-4.204797183015754
BIOCARTA_PKC_PATHWAY,16.738347529293158,-0.020289572846735493
BIOCARTA_PLATELETAPP_PATHWAY,16.222273115745377,8.312247100694048
BIOCARTA_PLCE_PATHWAY,-4.004165840338968,-5.832935471005583
BIOCARTA_PLC_PATHWAY,-2.410330042655663,-7.138855173649422
BIOCARTA_PLK3_PATHWAY,2.5868286049036864,0.8460941352865952
BIOCARTA_PML_PATHWAY,17.07183528895178,-4.788628869973609
BIOCARTA_PPARA_PATHWAY,16.854360562120373,8.858968685624882
BIOCARTA_PPARG_PATHWAY,9.876153425773705,-1.3920667075231843
BIOCARTA_PRC2_PATHWAY,11.210978764448162,7.643447535816796
BIOCARTA_PRION_PATHWAY,18.75537366017342,-1.619991469621029
BIOCARTA_PROTEASOME_PATHWAY,15.301703647940332,18.12775783061737
BIOCARTA_PS1_PATHWAY,5.195999579356933,-5.173993304082484
BIOCARTA_PTC1_PATHWAY,4.304600707555833,2.9973532972884254
BIOCARTA_PTDINS_PATHWAY,16.062806414704333,0.22087182543356695
BIOCARTA_PTEN_PATHWAY,19.706752646474968,2.008113140129328
BIOCARTA_PYK2_PATHWAY,19.780633715380468,11.730872236001346
BIOCARTA_RAB_PATHWAY,21.201245354343154,12.097934447254028
BIOCARTA_RAC1_PATHWAY,1.4138351069016195,-7.374272357751677
BIOCARTA_RACCYCD_PATHWAY,19.9666587673419,10.430015352634285
BIOCARTA_RACC_PATHWAY,-8.9527896339544,5.473795501629188
BIOCARTA_RANBP2_PATHWAY,12.896163803708898,4.68149677366741
BIOCARTA_RANKL_PATHWAY,2.15102103039987,-5.352820148059445
